@STATION_ID,LATITUDE,LONGITUDE,ALTITUDE,TIME(GMT),DATE(GMT),TIME(IST),DATE(IST),AIR_TEMP,WIND_SPEED,WIND_DIRECTION,ATMO_PRESSURE,HUMIDITY,RAIN_FALL,SUN_SHINE
ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,18-07-2013,15:30,18-07-2013,26.1,0.3,1.0,965.0,66.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,18-07-2013,16:30,18-07-2013,25.2,1.1,1.0,964.9,69.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,18-07-2013,17:30,18-07-2013,24.1,0.1,0.0,965.2,70.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,18-07-2013,18:30,18-07-2013,22.7,0.8,359.2,965.6,83.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,18-07-2013,19:30,18-07-2013,21.6,0.9,359.2,966.0,89.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,18-07-2013,20:30,18-07-2013,21.1,0.3,2.0,966.5,90.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,18-07-2013,21:30,18-07-2013,20.7,0.5,359.2,966.6,93.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,18-07-2013,22:30,18-07-2013,20.5,1.3,359.2,967.1,93.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,18-07-2013,23:30,18-07-2013,20.5,0.3,359.2,967.2,92.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,18-07-2013,0:30,19-07-2013,20.4,0.0,359.2,966.9,91.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,18-07-2013,1:30,19-07-2013,20.1,0.0,359.2,966.3,91.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,18-07-2013,2:30,19-07-2013,19.9,0.0,359.2,965.9,92.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,18-07-2013,4:30,19-07-2013,19.6,0.0,359.2,965.4,93.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,19-07-2013,5:30,19-07-2013,19.6,0.0,359.2,965.6,93.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,19-07-2013,6:30,19-07-2013,19.4,0.0,359.2,966.1,93.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,19-07-2013,7:30,19-07-2013,19.6,0.0,359.2,966.5,94.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,19-07-2013,8:30,19-07-2013,20.6,0.7,1.0,966.9,92.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,4,19-07-2013,9:30,19-07-2013,21.1,0.4,3.9,967.3,93.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,19-07-2013,10:30,19-07-2013,21.9,0.5,359.2,967.4,88.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,19-07-2013,11:30,19-07-2013,22.5,0.4,0.0,967.3,85.0,776.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,7,19-07-2013,12:30,19-07-2013,21.6,0.0,359.2,967.3,91.0,780.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,19-07-2013,13:30,19-07-2013,21.0,0.0,359.2,967.1,98.0,784.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,19-07-2013,14:30,19-07-2013,21.3,0.5,2.0,966.8,96.0,784.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,19-07-2013,15:30,19-07-2013,21.8,1.1,359.2,966.2,89.0,784.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,19-07-2013,16:30,19-07-2013,22.7,1.5,359.2,965.6,82.0,784.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,19-07-2013,17:30,19-07-2013,22.3,0.0,359.2,965.6,85.0,784.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,19-07-2013,18:30,19-07-2013,22.2,0.4,2.9,966.5,88.0,784.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,19-07-2013,19:30,19-07-2013,20.9,0.4,359.2,966.9,91.0,784.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,19-07-2013,20:30,19-07-2013,20.3,0.0,359.2,967.4,93.0,784.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,19-07-2013,21:30,19-07-2013,19.8,0.1,1.0,967.8,92.0,784.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,19-07-2013,22:30,19-07-2013,19.8,0.0,359.2,968.4,96.0,784.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,19-07-2013,23:30,19-07-2013,19.5,0.2,2.0,968.7,98.0,786.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,19-07-2013,0:30,20-07-2013,19.2,0.0,359.2,969.3,9958.0,787.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,19-07-2013,1:30,20-07-2013,18.8,0.0,359.2,969.4,9958.0,787.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,19-07-2013,2:30,20-07-2013,18.8,0.0,359.2,969.4,9958.0,787.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,19-07-2013,3:30,20-07-2013,18.5,0.0,359.2,969.3,9958.0,789.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,19-07-2013,4:30,20-07-2013,18.2,0.0,359.2,969.3,9958.0,791.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,20-07-2013,5:30,20-07-2013,18.0,0.0,359.2,969.7,9958.0,792.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,20-07-2013,6:30,20-07-2013,18.0,0.0,359.2,970.3,9958.0,792.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,20-07-2013,7:30,20-07-2013,18.0,0.0,359.2,970.1,9958.0,792.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,20-07-2013,8:30,20-07-2013,18.9,0.0,359.2,970.4,9958.0,792.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,4,20-07-2013,9:30,20-07-2013,19.6,0.0,359.2,970.8,99.0,792.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,20-07-2013,10:30,20-07-2013,19.6,0.0,359.2,971.0,9958.0,792.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,20-07-2013,11:30,20-07-2013,20.6,0.3,2.0,970.9,93.0,792.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,7,20-07-2013,12:30,20-07-2013,21.3,1.0,2.9,970.7,89.0,792.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,20-07-2013,13:30,20-07-2013,21.9,1.1,0.0,970.6,92.0,793.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,20-07-2013,14:30,20-07-2013,21.7,0.6,359.2,970.3,90.0,793.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,20-07-2013,15:30,20-07-2013,21.9,0.5,359.2,970.3,87.0,793.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,20-07-2013,16:30,20-07-2013,20.5,0.1,1.0,970.2,94.0,794.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,20-07-2013,17:30,20-07-2013,19.9,0.0,359.2,970.0,9958.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,20-07-2013,18:30,20-07-2013,20.0,0.0,359.2,969.5,98.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,20-07-2013,19:30,20-07-2013,18.4,0.0,359.2,969.6,9958.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,20-07-2013,20:30,20-07-2013,18.5,0.6,359.2,970.6,9958.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,20-07-2013,21:30,20-07-2013,18.6,0.0,359.2,971.0,9958.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,20-07-2013,22:30,20-07-2013,18.5,0.3,359.2,971.1,9958.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,20-07-2013,23:30,20-07-2013,18.5,0.4,12.2,970.9,9958.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,20-07-2013,0:30,21-07-2013,18.2,0.0,359.2,970.7,9958.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,20-07-2013,1:30,21-07-2013,18.0,0.0,359.2,970.1,9958.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,20-07-2013,2:30,21-07-2013,17.9,0.0,359.2,969.5,9958.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,20-07-2013,3:30,21-07-2013,17.8,0.0,359.2,969.3,9958.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,20-07-2013,4:30,21-07-2013,17.9,0.0,359.2,968.9,9958.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,21-07-2013,5:30,21-07-2013,17.9,0.0,359.2,968.8,9958.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,21-07-2013,6:30,21-07-2013,17.9,0.0,359.2,969.2,9958.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,21-07-2013,7:30,21-07-2013,18.8,0.2,359.2,969.3,9958.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,21-07-2013,8:30,21-07-2013,20.4,0.9,0.0,969.5,89.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,4,21-07-2013,9:30,21-07-2013,23.0,1.3,2.0,969.1,77.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,21-07-2013,10:30,21-07-2013,24.9,0.8,0.0,968.8,74.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,21-07-2013,11:30,21-07-2013,24.6,0.4,2.0,968.2,70.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,7,21-07-2013,12:30,21-07-2013,26.8,0.8,2.9,967.5,60.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,21-07-2013,13:30,21-07-2013,27.5,0.9,5.9,966.7,60.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,21-07-2013,14:30,21-07-2013,26.0,1.2,359.2,966.0,68.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,21-07-2013,15:30,21-07-2013,23.8,0.1,359.2,965.5,76.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,21-07-2013,16:30,21-07-2013,23.8,1.1,359.2,964.9,80.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,21-07-2013,17:30,21-07-2013,24.1,0.0,359.2,964.8,78.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,21-07-2013,18:30,21-07-2013,23.4,0.3,359.2,965.1,81.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,21-07-2013,19:30,21-07-2013,21.5,0.1,359.2,965.8,85.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,21-07-2013,20:30,21-07-2013,20.9,0.8,359.2,966.5,89.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,21-07-2013,21:30,21-07-2013,20.6,0.3,359.2,967.3,92.0,796.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,21-07-2013,22:30,21-07-2013,20.3,0.2,359.2,967.7,99.0,797.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,21-07-2013,23:30,21-07-2013,20.2,0.0,359.2,967.6,98.0,801.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,21-07-2013,0:30,22-07-2013,19.8,0.0,359.2,967.8,9958.0,803.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,21-07-2013,1:30,22-07-2013,19.1,0.0,359.2,967.8,9958.0,812.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,21-07-2013,2:30,22-07-2013,18.7,0.0,359.2,967.8,9958.0,818.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,21-07-2013,3:30,22-07-2013,18.5,0.0,359.2,967.7,9958.0,823.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,21-07-2013,4:30,22-07-2013,17.7,0.0,359.2,967.6,9958.0,825.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,22-07-2013,5:30,22-07-2013,17.8,0.0,359.2,967.6,9958.0,825.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,22-07-2013,6:30,22-07-2013,17.9,0.0,359.2,968.4,9958.0,825.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,22-07-2013,7:30,22-07-2013,18.3,0.0,359.2,968.9,9958.0,825.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,22-07-2013,8:30,22-07-2013,18.4,0.0,359.2,969.3,9958.0,825.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,22-07-2013,10:30,22-07-2013,20.4,0.7,1.0,968.9,94.0,825.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,22-07-2013,11:30,22-07-2013,21.0,0.6,1.0,968.7,88.0,825.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,7,22-07-2013,12:30,22-07-2013,22.0,0.4,359.2,968.6,81.0,825.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,22-07-2013,13:30,22-07-2013,23.0,0.4,2.9,967.9,79.0,825.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,22-07-2013,14:30,22-07-2013,23.5,0.2,1.0,967.6,78.0,825.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,22-07-2013,15:30,22-07-2013,24.1,0.8,359.2,967.2,73.0,825.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,22-07-2013,16:30,22-07-2013,23.5,0.2,13.2,966.9,76.0,825.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,22-07-2013,17:30,22-07-2013,22.1,1.1,359.2,967.1,86.0,825.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,22-07-2013,18:30,22-07-2013,21.0,0.0,359.2,967.9,93.0,825.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,22-07-2013,19:30,22-07-2013,20.2,0.0,359.2,968.6,9958.0,827.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,22-07-2013,20:30,22-07-2013,19.8,0.1,359.2,969.0,9958.0,830.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,22-07-2013,21:30,22-07-2013,19.4,0.0,359.2,969.8,9958.0,837.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,22-07-2013,22:30,22-07-2013,18.8,0.0,359.2,970.3,9958.0,845.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,22-07-2013,23:30,22-07-2013,18.4,0.0,359.2,970.4,9958.0,847.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,22-07-2013,0:30,23-07-2013,18.6,0.0,359.2,970.2,9958.0,848.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,22-07-2013,1:30,23-07-2013,18.4,0.5,359.2,970.1,9958.0,848.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,22-07-2013,2:30,23-07-2013,17.7,0.0,359.2,970.1,9958.0,854.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,22-07-2013,3:30,23-07-2013,17.8,0.0,359.2,969.9,9958.0,858.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,22-07-2013,4:30,23-07-2013,17.6,0.0,359.2,970.1,9958.0,860.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,23-07-2013,5:30,23-07-2013,17.8,0.0,359.2,970.7,9958.0,862.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,23-07-2013,6:30,23-07-2013,17.7,0.0,359.2,971.1,9958.0,863.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,23-07-2013,7:30,23-07-2013,17.5,0.0,359.2,971.6,9958.0,863.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,23-07-2013,8:30,23-07-2013,18.5,0.0,359.2,971.8,9958.0,863.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,4,23-07-2013,9:30,23-07-2013,19.4,0.7,2.0,971.6,9958.0,863.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,23-07-2013,10:30,23-07-2013,22.3,1.0,0.0,971.4,99.0,863.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,23-07-2013,11:30,23-07-2013,23.2,1.3,359.2,971.0,83.0,863.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,24-07-2013,14:30,24-07-2013,20.4,0.4,1.0,969.8,9958.0,890.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,24-07-2013,15:30,24-07-2013,20.4,0.2,359.2,969.3,9958.0,890.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,24-07-2013,16:30,24-07-2013,20.4,0.7,0.0,968.9,9958.0,890.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,24-07-2013,17:30,24-07-2013,19.7,0.0,359.2,968.4,9958.0,896.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,24-07-2013,18:30,24-07-2013,19.2,0.0,359.2,968.4,9958.0,896.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,24-07-2013,19:30,24-07-2013,18.5,0.2,17.1,968.8,9958.0,896.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,24-07-2013,20:30,24-07-2013,18.0,0.0,359.2,969.5,9958.0,896.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,24-07-2013,21:30,24-07-2013,17.9,0.0,359.2,969.8,9958.0,896.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,24-07-2013,22:30,24-07-2013,17.9,0.0,359.2,969.5,9958.0,896.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,24-07-2013,23:30,24-07-2013,17.7,0.0,359.2,969.7,9958.0,905.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,24-07-2013,0:30,25-07-2013,17.5,0.0,359.2,970.0,9958.0,906.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,24-07-2013,1:30,25-07-2013,17.8,0.0,359.2,969.9,9958.0,908.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,24-07-2013,2:30,25-07-2013,17.6,0.0,359.2,969.4,9958.0,908.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,24-07-2013,3:30,25-07-2013,17.1,0.0,359.2,969.5,9958.0,909.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,24-07-2013,4:30,25-07-2013,17.2,0.0,359.2,969.7,9958.0,910.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,25-07-2013,5:30,25-07-2013,17.0,0.0,359.2,969.8,9958.0,910.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,25-07-2013,6:30,25-07-2013,16.5,0.0,359.2,969.6,9958.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,25-07-2013,7:30,25-07-2013,16.9,0.0,359.2,969.0,9958.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,25-07-2013,8:30,25-07-2013,17.8,0.0,359.2,968.5,9958.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,4,25-07-2013,9:30,25-07-2013,18.7,0.0,359.2,968.5,9958.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,25-07-2013,10:30,25-07-2013,18.7,0.6,1.0,968.5,9958.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,25-07-2013,11:30,25-07-2013,20.3,0.5,1.0,968.6,98.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,7,25-07-2013,12:30,25-07-2013,21.1,0.9,1.0,968.0,82.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,25-07-2013,13:30,25-07-2013,22.7,1.3,359.2,966.9,75.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,25-07-2013,14:30,25-07-2013,25.0,0.8,1.0,965.8,63.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,25-07-2013,15:30,25-07-2013,26.4,0.7,0.0,965.3,58.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,25-07-2013,16:30,25-07-2013,22.8,1.2,359.2,965.3,71.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,25-07-2013,17:30,25-07-2013,20.4,0.3,359.2,965.0,85.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,25-07-2013,18:30,25-07-2013,19.6,0.6,359.2,965.7,90.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,25-07-2013,19:30,25-07-2013,19.1,1.1,359.2,966.2,92.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,25-07-2013,20:30,25-07-2013,18.4,0.1,16.1,967.0,9958.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,25-07-2013,21:30,25-07-2013,18.7,0.5,359.2,967.3,96.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,25-07-2013,22:30,25-07-2013,18.3,0.4,359.2,967.6,97.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,25-07-2013,23:30,25-07-2013,18.1,0.1,12.2,967.9,9958.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,25-07-2013,0:30,26-07-2013,18.0,0.0,359.2,968.2,9958.0,912.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,25-07-2013,1:30,26-07-2013,18.2,0.0,359.2,968.3,9958.0,914.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,25-07-2013,2:30,26-07-2013,17.8,0.0,359.2,968.1,9958.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,25-07-2013,3:30,26-07-2013,17.2,0.0,359.2,968.3,9958.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,25-07-2013,4:30,26-07-2013,16.9,0.0,359.2,967.9,9958.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,26-07-2013,5:30,26-07-2013,16.7,0.0,359.2,967.5,9958.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,26-07-2013,6:30,26-07-2013,16.7,0.0,359.2,967.4,9958.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,26-07-2013,7:30,26-07-2013,17.6,0.0,359.2,967.3,9958.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,26-07-2013,8:30,26-07-2013,18.7,0.0,359.2,967.5,9958.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,4,26-07-2013,9:30,26-07-2013,22.7,1.2,0.0,967.5,76.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,26-07-2013,10:30,26-07-2013,23.8,1.2,0.0,967.5,66.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,26-07-2013,11:30,26-07-2013,24.9,0.8,359.2,966.9,62.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,7,26-07-2013,12:30,26-07-2013,25.2,0.8,1.0,966.8,60.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,26-07-2013,13:30,26-07-2013,24.8,0.4,0.0,966.5,62.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,26-07-2013,14:30,26-07-2013,25.5,1.0,359.2,965.5,62.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,26-07-2013,15:30,26-07-2013,27.2,0.8,359.2,964.9,54.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,26-07-2013,16:30,26-07-2013,23.4,1.1,359.2,964.9,72.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,26-07-2013,17:30,26-07-2013,21.7,0.7,359.2,965.3,72.0,915.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,26-07-2013,18:30,26-07-2013,21.3,0.4,359.2,966.3,79.0,915.0,0:0

